timeIntervalUntilReIntervention,interventionType,app,isReIntervention,timezone,interventionDuration,timestamp,resolution,purpose
1260.0,breathingExercise,facebook,False,America/Toronto,6.0,1751469472.644306,openedApp,Stay In the Loop
,,facebook,False,America/Toronto,,1751469725.7847872,closedApp,
,askForTimeLimit,facebook,False,America/Toronto,6.0,1751478879.488515,dismissedAppOpening,
1380.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751481871.398941,openedApp,
1020.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751481888.8495421,openedApp,
,,facebook,False,America/Toronto,,1751481907.19423,closedApp,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751482110.686794,openedApp,
,,facebook,False,America/Toronto,,1751482147.0402908,closedApp,
1140.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751489230.1738749,openedApp,
,,facebook,False,America/Toronto,,1751489296.1137,closedApp,
,,facebook,False,America/Toronto,,1751489827.318949,closedApp,
,,facebook,False,America/Toronto,,1751490040.600803,closedApp,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751490341.378139,openedApp,
,,facebook,False,America/Toronto,,1751490442.9900289,closedApp,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751490907.8149362,openedApp,
,,facebook,False,America/Toronto,,1751490966.749021,closedApp,
1440.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751494534.1606221,openedApp,
,,facebook,False,America/Toronto,,1751494760.1933398,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751500793.186619,openedApp,
,,facebook,False,America/Toronto,,1751500930.540975,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751500955.856318,openedApp,
,,facebook,False,America/Toronto,,1751501034.155093,closedApp,
1080.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751501330.056394,openedApp,
,,facebook,False,America/Toronto,,1751501581.603046,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751502003.302885,openedApp,
,,facebook,False,America/Toronto,,1751503209.2399812,closedApp,
1800.0,breathingExercise,facebook,False,America/Toronto,6.0,1751503387.017494,openedApp,Escape / Avoid
,,facebook,False,America/Toronto,,1751504756.0183039,closedApp,
1140.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751505045.583854,openedApp,
,,facebook,False,America/Toronto,,1751505585.8392692,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751506006.247923,openedApp,
,,facebook,False,America/Toronto,,1751507272.351311,closedApp,
1080.0,breathingExercise,facebook,False,America/Toronto,6.0,1751507289.841858,openedApp,Message
,,facebook,False,America/Toronto,,1751508355.130161,closedApp,
1080.0,breathingExercise,facebook,False,America/Toronto,6.0,1751508370.831623,openedApp,Message
,,facebook,False,America/Toronto,,1751509028.7998052,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751509244.473765,openedApp,
,,facebook,False,America/Toronto,,1751509364.822398,closedApp,
1080.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751509374.446104,openedApp,
,,facebook,False,America/Toronto,,1751510105.799333,closedApp,
,,facebook,False,America/Toronto,,1751510742.700156,closedApp,
1440.0,breathingExercise,facebook,False,America/Toronto,6.0,1751510757.99206,openedApp,Message
,,facebook,False,America/Toronto,,1751510810.2619638,closedApp,
420.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751510857.685703,openedApp,
,,facebook,False,America/Toronto,,1751510895.076857,closedApp,
1140.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751510913.7800488,openedApp,
,,facebook,False,America/Toronto,,1751511906.215493,closedApp,
1020.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751512317.535425,openedApp,
,,facebook,False,America/Toronto,,1751512527.8081641,closedApp,
1080.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751512587.430511,openedApp,
,,facebook,False,America/Toronto,,1751512625.675036,closedApp,
,,facebook,False,America/Toronto,,1751513674.09849,closedApp,
1320.0,breathingExercise,facebook,False,America/Toronto,6.0,1751513690.895549,openedApp,Message
,,facebook,False,America/Toronto,,1751514099.925733,closedApp,
1080.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751515216.154379,openedApp,
,,facebook,False,America/Toronto,,1751515535.064518,closedApp,
1560.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751515591.4670892,openedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751515668.737524,openedApp,
,,facebook,False,America/Toronto,,1751516874.215728,closedApp,
1260.0,breathingExercise,facebook,False,America/Toronto,6.0,1751516891.19628,openedApp,Message
,,facebook,False,America/Toronto,,1751518137.592408,closedApp,
1200.0,breathingExercise,facebook,False,America/Toronto,6.0,1751518155.012677,openedApp,Bored
,,facebook,False,America/Toronto,,1751519341.550384,closedApp,
1200.0,breathingExercise,facebook,False,America/Toronto,6.0,1751519370.437427,openedApp,Message
,,facebook,False,America/Toronto,,1751520577.768857,closedApp,
,breathingExercise,facebook,False,America/Toronto,6.0,1751520590.0908709,dismissedAppOpening,
1620.0,breathingExercise,facebook,False,America/Toronto,6.0,1751520612.557904,openedApp,Message
,,facebook,False,America/Toronto,,1751521412.206221,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751522238.0557141,openedApp,
,,facebook,False,America/Toronto,,1751523444.397239,closedApp,
1320.0,breathingExercise,facebook,False,America/Toronto,6.0,1751523460.996129,openedApp,Message
,,facebook,False,America/Toronto,,1751524802.0780249,closedApp,
,,facebook,False,America/Toronto,,1751525371.409642,closedApp,
1380.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751526621.292633,openedApp,
,,facebook,False,America/Toronto,,1751526926.476505,closedApp,
,,facebook,False,America/Toronto,,1751535217.324667,closedApp,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751535229.019106,openedApp,
,,facebook,False,America/Toronto,,1751535304.748341,closedApp,
1380.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751547549.849671,openedApp,
,,facebook,False,America/Toronto,,1751548826.1781921,closedApp,
,,facebook,False,America/Toronto,,1751560610.120228,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751560645.2331781,openedApp,
,,facebook,False,America/Toronto,,1751560818.4356918,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751561056.55014,openedApp,
,,facebook,False,America/Toronto,,1751561347.702235,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751561838.8999782,openedApp,
,,facebook,False,America/Toronto,,1751561975.634879,closedApp,
1140.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751561989.725953,openedApp,
,,facebook,False,America/Toronto,,1751562858.024682,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751563007.1498299,openedApp,
,,facebook,False,America/Toronto,,1751564213.349133,closedApp,
1440.0,breathingExercise,facebook,False,America/Toronto,6.0,1751564229.6388102,openedApp,Stay In the Loop
,,facebook,False,America/Toronto,,1751565943.85448,closedApp,
,breathingExercise,facebook,False,America/Toronto,6.0,1751565951.568939,dismissedAppOpening,
1560.0,breathingExercise,facebook,False,America/Toronto,6.0,1751565969.0500689,openedApp,Stay In the Loop
,,facebook,False,America/Toronto,,1751566362.774528,closedApp,
1560.0,breathingExercise,facebook,False,America/Toronto,6.0,1751568770.594572,openedApp,Stay In the Loop
,,facebook,False,America/Toronto,,1751568968.703563,closedApp,
1560.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751568979.467622,openedApp,
,,facebook,False,America/Toronto,,1751568994.233374,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751569544.581647,openedApp,
,,facebook,False,America/Toronto,,1751569568.36573,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751569641.0998092,openedApp,
,,facebook,False,America/Toronto,,1751569722.185509,closedApp,
,,facebook,False,America/Toronto,,1751569772.740052,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751569815.829139,openedApp,
,,facebook,False,America/Toronto,,1751570263.908597,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751570277.988337,openedApp,
,,facebook,False,America/Toronto,,1751570957.4863482,closedApp,
1140.0,breathingExercise,facebook,False,America/Toronto,6.0,1751570975.890192,openedApp,Message
,,facebook,False,America/Toronto,,1751571058.156032,closedApp,
1140.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751571085.4657722,openedApp,
1080.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751571115.020214,openedApp,
,,facebook,False,America/Toronto,,1751571202.285177,closedApp,
1080.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751571395.343689,openedApp,
,,facebook,False,America/Toronto,,1751571410.787976,closedApp,
1140.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751571422.598263,openedApp,
,,facebook,False,America/Toronto,,1751571628.461765,closedApp,
,,facebook,False,America/Toronto,,1751571788.210593,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751571800.49455,openedApp,
,,facebook,False,America/Toronto,,1751572399.803574,closedApp,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751572452.336976,openedApp,
,,facebook,False,America/Toronto,,1751572829.596537,closedApp,
,,facebook,False,America/Toronto,,1751573688.144954,closedApp,
1500.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751576503.864605,openedApp,
,,facebook,False,America/Toronto,,1751576559.3534942,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751580369.488679,openedApp,
,,facebook,False,America/Toronto,,1751580687.395643,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751580704.083741,openedApp,
1380.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751583630.034517,openedApp,
,,facebook,False,America/Toronto,,1751583810.823602,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751583844.2624512,openedApp,
,,facebook,False,America/Toronto,,1751583971.8679209,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751583981.420086,openedApp,
,,facebook,False,America/Toronto,,1751584137.3469958,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751598365.424037,openedApp,
,,facebook,False,America/Toronto,,1751599275.354649,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751605435.369913,openedApp,
,,facebook,False,America/Toronto,,1751606701.6810899,closedApp,
1500.0,breathingExercise,facebook,False,America/Toronto,6.0,1751606718.944191,openedApp,Message
,,facebook,False,America/Toronto,,1751606762.546915,closedApp,
,,facebook,False,America/Toronto,,1751607688.575242,closedApp,
1380.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751611378.5715442,openedApp,
,,facebook,False,America/Toronto,,1751612769.806766,closedApp,
1320.0,breathingExercise,facebook,False,America/Toronto,6.0,1751612787.70784,openedApp,Stay In the Loop
,,facebook,False,America/Toronto,,1751614096.996495,closedApp,
1200.0,breathingExercise,facebook,False,America/Toronto,6.0,1751614113.400656,openedApp,Message
,,facebook,False,America/Toronto,,1751615296.166095,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751616590.5566869,openedApp,
,,facebook,False,America/Toronto,,1751616761.020482,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751637144.717257,openedApp,
,,facebook,False,America/Toronto,,1751637345.066453,closedApp,
,,facebook,False,America/Toronto,,1751637534.055172,closedApp,
1440.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751649124.219623,openedApp,
,,facebook,False,America/Toronto,,1751649843.8673282,closedApp,
,,facebook,False,America/Toronto,,1751649868.9405699,closedApp,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751649898.194281,openedApp,
,,facebook,False,America/Toronto,,1751649975.783107,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751651965.006781,openedApp,
,,facebook,False,America/Toronto,,1751652017.4072418,closedApp,
1140.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751652349.496427,openedApp,
,,facebook,False,America/Toronto,,1751652384.542382,closedApp,
1380.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751653514.7625608,openedApp,
,,facebook,False,America/Toronto,,1751653617.184169,closedApp,
1080.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751653830.141025,openedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751653849.606832,openedApp,
,,facebook,False,America/Toronto,,1751653941.836544,closedApp,
,askForTimeLimit,facebook,False,America/Toronto,6.0,1751654088.296442,dismissedAppOpening,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751655041.0017118,openedApp,
,,facebook,False,America/Toronto,,1751655616.190527,closedApp,
1080.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751655636.210541,openedApp,
,,facebook,False,America/Toronto,,1751655754.0625339,closedApp,
1080.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751656364.9012918,openedApp,
,,facebook,False,America/Toronto,,1751656502.63047,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751657191.499899,openedApp,
,,facebook,False,America/Toronto,,1751657546.763093,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751659124.931777,openedApp,
,,facebook,False,America/Toronto,,1751659169.295875,closedApp,
1260.0,breathingExercise,facebook,False,America/Toronto,6.0,1751659186.7902532,openedApp,Stay In the Loop
,,facebook,False,America/Toronto,,1751659912.353794,closedApp,
1140.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751660045.051707,openedApp,
,,facebook,False,America/Toronto,,1751660242.278411,closedApp,
1440.0,breathingExercise,facebook,False,America/Toronto,6.0,1751674454.666578,openedApp,Stay In the Loop
,,facebook,False,America/Toronto,,1751674549.460885,closedApp,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751681547.193561,openedApp,
,,facebook,False,America/Toronto,,1751681745.292908,closedApp,
,,facebook,False,America/Toronto,,1751709594.421262,closedApp,
,,facebook,False,America/Toronto,,1751709838.177316,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751711849.941606,openedApp,
,,facebook,False,America/Toronto,,1751712334.334262,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751712400.642164,openedApp,
,,facebook,False,America/Toronto,,1751713665.373931,closedApp,
1320.0,breathingExercise,facebook,False,America/Toronto,6.0,1751713682.1369128,openedApp,Message
,,facebook,False,America/Toronto,,1751714987.189563,closedApp,
1260.0,breathingExercise,facebook,False,America/Toronto,6.0,1751715002.735735,openedApp,Message
,,facebook,False,America/Toronto,,1751716250.2075748,closedApp,
1560.0,breathingExercise,facebook,False,America/Toronto,6.0,1751716266.2859612,openedApp,Message
,,facebook,False,America/Toronto,,1751716384.6721911,closedApp,
1320.0,breathingExercise,facebook,False,America/Toronto,6.0,1751718014.059006,openedApp,Message
,,facebook,False,America/Toronto,,1751718915.650125,closedApp,
,,facebook,False,America/Toronto,,1751719275.976162,closedApp,
,askForTimeLimit,facebook,False,America/Toronto,6.0,1751719301.566839,dismissedAppOpening,
1500.0,breathingExercise,facebook,False,America/Toronto,6.0,1751719427.0466871,openedApp,Message
,,facebook,False,America/Toronto,,1751719568.081756,closedApp,
,,facebook,False,America/Toronto,,1751726753.5053148,closedApp,
,,facebook,False,America/Toronto,,1751739574.224663,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751739606.7223248,openedApp,
,,facebook,False,America/Toronto,,1751739829.314645,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751739840.097882,openedApp,
,,facebook,False,America/Toronto,,1751740821.813068,closedApp,
,askForTimeLimit,facebook,False,America/Toronto,6.0,1751740863.773786,dismissedAppOpening,
1140.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751740913.396214,openedApp,
,,facebook,False,America/Toronto,,1751742059.932056,closedApp,
1260.0,breathingExercise,facebook,False,America/Toronto,6.0,1751742076.728883,openedApp,Message
,,facebook,False,America/Toronto,,1751743322.188568,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751745647.647588,openedApp,
,,facebook,False,America/Toronto,,1751745784.197392,closedApp,
,,facebook,False,America/Toronto,,1751746116.4483008,closedApp,
,,facebook,False,America/Toronto,,1751746160.788667,closedApp,
180.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751746176.937572,openedApp,
,,facebook,False,America/Toronto,,1751746316.95092,closedApp,
,askForTimeLimit,facebook,False,America/Toronto,6.0,1751746508.763129,dismissedAppOpening,
1140.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751747336.220286,openedApp,
