interventionType,resolution,isReIntervention,purpose,timezone,interventionDuration,timestamp,app,timeIntervalUntilReIntervention
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751203866.1465878,spotify,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751204825.2181602,spotify,
,closedApp,False,,America/Bogota,,1751203911.373445,spotify,
,closedApp,False,,America/Bogota,,1751205188.7635021,spotify,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751205939.472503,whastapp,720.0
,closedApp,False,,America/Bogota,,1751205972.456379,whastapp,
,closedApp,False,,America/Bogota,,1751206085.392899,whastapp,
,closedApp,False,,America/Bogota,,1751206238.628007,whastapp,
,closedApp,False,,America/Bogota,,1751206774.788104,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751225003.800942,applePhotos,
,closedApp,False,,America/Bogota,,1751225346.329874,applePhotos,
,closedApp,False,,America/Bogota,,1751225552.144984,applePhotos,
,closedApp,False,,America/Bogota,,1751225572.662554,applePhotos,
,closedApp,False,,America/Bogota,,1751206795.9295611,whastapp,
,closedApp,False,,America/Bogota,,1751206798.761341,whastapp,
,closedApp,False,,America/Bogota,,1751207603.3660321,whastapp,
,closedApp,False,,America/Bogota,,1751207674.873125,whastapp,
,closedApp,False,,America/Bogota,,1751207886.0380359,whastapp,
,closedApp,False,,America/Bogota,,1751207911.341032,whastapp,
,closedApp,False,,America/Bogota,,1751208010.8653579,whastapp,
,closedApp,False,,America/Bogota,,1751210161.4459481,whastapp,
,closedApp,False,,America/Bogota,,1751223676.2106361,whastapp,
,closedApp,False,,America/Bogota,,1751223752.14418,whastapp,
,closedApp,False,,America/Bogota,,1751224940.280045,whastapp,
,closedApp,False,,America/Bogota,,1751224984.70724,whastapp,
,closedApp,False,,America/Bogota,,1751226476.8995562,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751226493.9124,applePhotos,
,closedApp,False,,America/Bogota,,1751226657.647849,applePhotos,
,closedApp,False,,America/Bogota,,1751226712.918899,whastapp,
,closedApp,False,,America/Bogota,,1751227007.709398,whastapp,
,closedApp,False,,America/Bogota,,1751227350.136749,whastapp,
,closedApp,False,,America/Bogota,,1751227926.918508,whastapp,
,closedApp,False,,America/Bogota,,1751228011.9415488,whastapp,
,closedApp,False,,America/Bogota,,1751229593.347198,whastapp,
,closedApp,False,,America/Bogota,,1751231836.9446158,whastapp,
,closedApp,False,,America/Bogota,,1751232280.0709438,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751232767.649298,spotify,
,closedApp,False,,America/Bogota,,1751232858.234169,whastapp,
,closedApp,False,,America/Bogota,,1751232916.5344539,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751232965.929714,spotify,
,closedApp,False,,America/Bogota,,1751233312.6722999,spotify,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751233334.9364672,safari,900.0
,closedApp,False,,America/Bogota,,1751233549.2966409,safari,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751233583.573053,spotify,
,closedApp,False,,America/Bogota,,1751233652.104063,spotify,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751234118.636239,spotify,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751234121.180731,spotify,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751234125.733819,spotify,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751234127.990345,spotify,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751234139.322468,spotify,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751234145.137644,spotify,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751234385.248441,spotify,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751234400.2307749,spotify,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751235040.746877,safari,
,closedApp,False,,America/Bogota,,1751234936.98603,whastapp,
,closedApp,False,,America/Bogota,,1751234994.653244,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751235134.2587771,safari,900.0
,closedApp,False,,America/Bogota,,1751235712.301354,safari,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751236327.157809,safari,840.0
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751236944.06219,safari,840.0
,closedApp,False,,America/Bogota,,1751237051.4755821,safari,
,closedApp,False,,America/Bogota,,1751237492.073265,safari,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751237827.561132,safari,
,closedApp,False,,America/Bogota,,1751238111.965653,whastapp,
,closedApp,False,,America/Bogota,,1751238207.689824,whastapp,
,closedApp,False,,America/Bogota,,1751238341.143213,whastapp,
,closedApp,False,,America/Bogota,,1751238385.286923,whastapp,
,closedApp,False,,America/Bogota,,1751238548.953448,whastapp,
,closedApp,False,,America/Bogota,,1751238765.133096,whastapp,
,closedApp,False,,America/Bogota,,1751239048.0181751,whastapp,
,closedApp,False,,America/Bogota,,1751240082.580017,whastapp,
,closedApp,False,,America/Bogota,,1751240921.956311,whastapp,
,closedApp,False,,America/Bogota,,1751241219.640963,whastapp,
,closedApp,False,,America/Bogota,,1751241269.4236379,whastapp,
,closedApp,False,,America/Bogota,,1751242158.6421828,whastapp,
,closedApp,False,,America/Bogota,,1751242192.090304,whastapp,
,closedApp,False,,America/Bogota,,1751242196.993609,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751242366.124764,safari,720.0
,closedApp,False,,America/Bogota,,1751242411.801558,safari,
,closedApp,False,,America/Bogota,,1751242545.635405,whastapp,
,closedApp,False,,America/Bogota,,1751242664.1686568,whastapp,
,closedApp,False,,America/Bogota,,1751242720.681044,whastapp,
,closedApp,False,,America/Bogota,,1751242858.0536919,whastapp,
,closedApp,False,,America/Bogota,,1751243888.239227,whastapp,
,closedApp,False,,America/Bogota,,1751243972.109757,whastapp,
,closedApp,False,,America/Bogota,,1751244642.991828,whastapp,
,closedApp,False,,America/Bogota,,1751246479.031997,whastapp,
,closedApp,False,,America/Bogota,,1751247103.286971,whastapp,
,closedApp,False,,America/Bogota,,1751247248.1486568,whastapp,
,closedApp,False,,America/Bogota,,1751248608.939602,whastapp,
,closedApp,False,,America/Bogota,,1751249757.2787461,whastapp,
,closedApp,False,,America/Bogota,,1751250456.263268,whastapp,
,closedApp,False,,America/Bogota,,1751250620.560355,whastapp,
,closedApp,False,,America/Bogota,,1751251970.623383,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751286203.937663,whastapp,840.0
,closedApp,False,,America/Bogota,,1751286295.659768,whastapp,
,closedApp,False,,America/Bogota,,1751286381.69998,whastapp,
,closedApp,False,,America/Bogota,,1751286476.183517,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751286828.45695,safari,900.0
,closedApp,False,,America/Bogota,,1751286935.39027,safari,
,closedApp,False,,America/Bogota,,1751287002.782371,safari,
,closedApp,False,,America/Bogota,,1751287058.666827,safari,
,closedApp,False,,America/Bogota,,1751287134.705118,safari,
,closedApp,False,,America/Bogota,,1751287552.248527,safari,
,closedApp,False,,America/Bogota,,1751287714.762871,safari,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751288246.293797,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751288766.879918,whastapp,900.0
,closedApp,False,,America/Bogota,,1751288947.092684,whastapp,
,closedApp,False,,America/Bogota,,1751289017.019594,whastapp,
,closedApp,False,,America/Bogota,,1751290689.956771,whastapp,
,closedApp,False,,America/Bogota,,1751292932.0514011,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751292934.950594,safari,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751295015.8029618,whastapp,780.0
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751295104.0537229,whastapp,840.0
,closedApp,False,,America/Bogota,,1751295124.217221,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751295218.4449692,whastapp,900.0
,closedApp,False,,America/Bogota,,1751295349.2038279,whastapp,
,closedApp,False,,America/Bogota,,1751295383.55545,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751295466.456569,whastapp,720.0
,closedApp,False,,America/Bogota,,1751295494.7718492,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751295587.562346,whastapp,780.0
,closedApp,False,,America/Bogota,,1751295623.3248591,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751295815.546795,whastapp,660.0
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751296095.55176,whastapp,840.0
,closedApp,False,,America/Bogota,,1751296128.936013,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751296444.159436,whastapp,780.0
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751296631.468689,whastapp,900.0
,closedApp,False,,America/Bogota,,1751296694.551079,whastapp,
,closedApp,False,,America/Bogota,,1751296766.2427201,whastapp,
,closedApp,False,,America/Bogota,,1751297564.946646,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751297702.323945,whastapp,900.0
,closedApp,False,,America/Bogota,,1751297789.815466,whastapp,
,closedApp,False,,America/Bogota,,1751298176.067004,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751298363.526783,whastapp,900.0
,closedApp,False,,America/Bogota,,1751298699.984939,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751298702.2101068,safari,
,closedApp,False,,America/Bogota,,1751298745.639241,safari,
,closedApp,False,,America/Bogota,,1751298793.2761312,safari,
,closedApp,False,,America/Bogota,,1751298899.99276,safari,
,closedApp,False,,America/Bogota,,1751298936.1393008,safari,
,closedApp,False,,America/Bogota,,1751299098.2793078,safari,
,closedApp,False,,America/Bogota,,1751298759.584116,whastapp,
,closedApp,False,,America/Bogota,,1751298778.24195,whastapp,
,closedApp,False,,America/Bogota,,1751298898.339065,whastapp,
,closedApp,False,,America/Bogota,,1751298921.023687,whastapp,
,closedApp,False,,America/Bogota,,1751298996.8610358,whastapp,
,closedApp,False,,America/Bogota,,1751299130.106028,whastapp,
,closedApp,False,,America/Bogota,,1751299229.342167,whastapp,
breathingExercise,openedApp,True,Stay In the Loop,America/Bogota,6.0,1751299512.355855,whastapp,780.0
breathingExercise,dismissedAppOpening,True,,America/Bogota,6.0,1751301931.2891278,whastapp,
,closedApp,False,,America/Bogota,,1751313955.3933501,instagram,
,closedApp,False,,America/Bogota,,1751299496.4199219,whastapp,
,closedApp,False,,America/Bogota,,1751299569.325242,whastapp,
,closedApp,False,,America/Bogota,,1751299589.580432,whastapp,
,closedApp,False,,America/Bogota,,1751299647.264454,whastapp,
,closedApp,False,,America/Bogota,,1751299984.865241,whastapp,
,closedApp,False,,America/Bogota,,1751299996.8736892,whastapp,
,closedApp,False,,America/Bogota,,1751300163.984935,whastapp,
,closedApp,False,,America/Bogota,,1751300209.991039,whastapp,
,closedApp,False,,America/Bogota,,1751300250.763727,whastapp,
,closedApp,False,,America/Bogota,,1751300268.569216,whastapp,
,closedApp,False,,America/Bogota,,1751300374.045691,whastapp,
,closedApp,False,,America/Bogota,,1751300443.41358,whastapp,
,closedApp,False,,America/Bogota,,1751300464.6340752,whastapp,
,closedApp,False,,America/Bogota,,1751300517.666904,whastapp,
,closedApp,False,,America/Bogota,,1751300611.375761,whastapp,
,closedApp,False,,America/Bogota,,1751300681.2582521,whastapp,
,closedApp,False,,America/Bogota,,1751300703.499743,whastapp,
,closedApp,False,,America/Bogota,,1751301247.945885,whastapp,
,closedApp,False,,America/Bogota,,1751301319.646148,whastapp,
,closedApp,False,,America/Bogota,,1751301933.946673,whastapp,
,closedApp,False,,America/Bogota,,1751301979.3443918,whastapp,
,closedApp,False,,America/Bogota,,1751302017.439544,whastapp,
,closedApp,False,,America/Bogota,,1751302340.562154,whastapp,
,closedApp,False,,America/Bogota,,1751302492.629214,whastapp,
,closedApp,False,,America/Bogota,,1751302540.180818,whastapp,
,closedApp,False,,America/Bogota,,1751302558.236474,whastapp,
,closedApp,False,,America/Bogota,,1751302618.624281,whastapp,
,closedApp,False,,America/Bogota,,1751302765.272047,whastapp,
,closedApp,False,,America/Bogota,,1751303143.447566,whastapp,
,closedApp,False,,America/Bogota,,1751303156.8914518,whastapp,
,closedApp,False,,America/Bogota,,1751303168.185513,whastapp,
,closedApp,False,,America/Bogota,,1751303361.37659,whastapp,
,closedApp,False,,America/Bogota,,1751303483.152707,whastapp,
,closedApp,False,,America/Bogota,,1751303578.858612,whastapp,
,closedApp,False,,America/Bogota,,1751303611.5384421,whastapp,
,closedApp,False,,America/Bogota,,1751303811.859262,whastapp,
,closedApp,False,,America/Bogota,,1751303876.2055001,whastapp,
,closedApp,False,,America/Bogota,,1751304021.954749,whastapp,
,closedApp,False,,America/Bogota,,1751304167.465235,whastapp,
,closedApp,False,,America/Bogota,,1751304230.717105,whastapp,
,closedApp,False,,America/Bogota,,1751304316.007191,whastapp,
,closedApp,False,,America/Bogota,,1751304402.2273932,whastapp,
,closedApp,False,,America/Bogota,,1751304437.1771011,whastapp,
,closedApp,False,,America/Bogota,,1751304580.324727,whastapp,
,closedApp,False,,America/Bogota,,1751304714.663494,whastapp,
,closedApp,False,,America/Bogota,,1751304779.455039,whastapp,
,closedApp,False,,America/Bogota,,1751304863.534298,whastapp,
,closedApp,False,,America/Bogota,,1751304893.637292,whastapp,
,closedApp,False,,America/Bogota,,1751305212.434005,whastapp,
,closedApp,False,,America/Bogota,,1751305302.8652391,whastapp,
,closedApp,False,,America/Bogota,,1751305736.79216,whastapp,
,closedApp,False,,America/Bogota,,1751305921.8646178,whastapp,
,closedApp,False,,America/Bogota,,1751305971.7476811,whastapp,
,closedApp,False,,America/Bogota,,1751306087.8276181,whastapp,
,closedApp,False,,America/Bogota,,1751306253.164201,whastapp,
,closedApp,False,,America/Bogota,,1751306347.124508,whastapp,
,closedApp,False,,America/Bogota,,1751306523.3425121,whastapp,
,closedApp,False,,America/Bogota,,1751306728.195822,whastapp,
,closedApp,False,,America/Bogota,,1751306894.135083,whastapp,
,closedApp,False,,America/Bogota,,1751307395.673123,whastapp,
,closedApp,False,,America/Bogota,,1751309174.141263,whastapp,
,closedApp,False,,America/Bogota,,1751309763.668604,whastapp,
,closedApp,False,,America/Bogota,,1751309871.691623,whastapp,
,closedApp,False,,America/Bogota,,1751310028.984888,whastapp,
,closedApp,False,,America/Bogota,,1751310064.7139258,whastapp,
,closedApp,False,,America/Bogota,,1751311310.1903958,whastapp,
,closedApp,False,,America/Bogota,,1751311430.670703,whastapp,
,closedApp,False,,America/Bogota,,1751311918.182014,whastapp,
,closedApp,False,,America/Bogota,,1751311961.9929671,whastapp,
,closedApp,False,,America/Bogota,,1751313991.417567,whastapp,
,closedApp,False,,America/Bogota,,1751313992.614402,whastapp,
,closedApp,False,,America/Bogota,,1751314065.653211,whastapp,
,closedApp,False,,America/Bogota,,1751314177.604589,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751314196.2592912,instagram,780.0
,closedApp,False,,America/Bogota,,1751314230.443001,instagram,
,closedApp,False,,America/Bogota,,1751314325.387311,instagram,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751315382.851366,instagram,
,closedApp,False,,America/Bogota,,1751315672.573409,whastapp,
,closedApp,False,,America/Bogota,,1751315741.6539268,whastapp,
,closedApp,False,,America/Bogota,,1751316636.010903,whastapp,
,closedApp,False,,America/Bogota,,1751316927.5881639,whastapp,
,closedApp,False,,America/Bogota,,1751317020.614686,whastapp,
,closedApp,False,,America/Bogota,,1751317022.786697,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751317041.3795118,instagram,900.0
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751317340.508101,instagram,900.0
,closedApp,False,,America/Bogota,,1751317214.217783,instagram,
,closedApp,False,,America/Bogota,,1751318241.59676,instagram,
breathingExercise,dismissedAppOpening,True,,America/Bogota,6.0,1751318253.5642428,instagram,
,closedApp,False,,America/Bogota,,1751318256.1975079,instagram,
,closedApp,False,,America/Bogota,,1751318269.0182052,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751318286.672408,instagram,840.0
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751319054.949503,instagram,
,closedApp,False,,America/Bogota,,1751318923.258487,instagram,
,closedApp,False,,America/Bogota,,1751318949.220152,whastapp,
,closedApp,False,,America/Bogota,,1751318958.852972,whastapp,
