resolution,app,interventionType,isReIntervention,interventionDuration,timezone,timestamp
closedApp,instagram,,False,,Europe/Bucharest,1753640373.2484632
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753640374.737308
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753640377.4737902
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753647014.763064
closedApp,instagram,,False,,Europe/Bucharest,1753641038.790853
closedApp,instagram,,False,,Europe/Bucharest,1753641385.7277079
closedApp,instagram,,False,,Europe/Bucharest,1753641488.215168
closedApp,instagram,,False,,Europe/Bucharest,1753641631.839721
closedApp,instagram,,False,,Europe/Bucharest,1753641710.265942
closedApp,instagram,,False,,Europe/Bucharest,1753641869.884187
closedApp,instagram,,False,,Europe/Bucharest,1753642059.517076
closedApp,instagram,,False,,Europe/Bucharest,1753642649.584065
closedApp,instagram,,False,,Europe/Bucharest,1753642776.574167
closedApp,instagram,,False,,Europe/Bucharest,1753643350.151857
closedApp,instagram,,False,,Europe/Bucharest,1753643719.49196
closedApp,instagram,,False,,Europe/Bucharest,1753644219.824122
closedApp,instagram,,False,,Europe/Bucharest,1753646632.0155401
closedApp,instagram,,False,,Europe/Bucharest,1753647001.5559468
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753647195.693563
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753647198.472434
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753647212.427587
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753647355.5155702
closedApp,instagram,,False,,Europe/Bucharest,1753648087.79187
closedApp,instagram,,False,,Europe/Bucharest,1753648675.2503471
closedApp,instagram,,False,,Europe/Bucharest,1753649749.332829
closedApp,instagram,,False,,Europe/Bucharest,1753649898.302619
closedApp,instagram,,False,,Europe/Bucharest,1753649924.8687968
closedApp,instagram,,False,,Europe/Bucharest,1753650477.6216269
closedApp,instagram,,False,,Europe/Bucharest,1753650600.0306768
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753650613.868854
closedApp,instagram,,False,,Europe/Bucharest,1753652667.688201
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753652680.227281
closedApp,instagram,,False,,Europe/Bucharest,1753657625.712088
closedApp,instagram,,False,,Europe/Bucharest,1753658158.32977
closedApp,instagram,,False,,Europe/Bucharest,1753658222.7657108
closedApp,instagram,,False,,Europe/Bucharest,1753658518.980356
closedApp,instagram,,False,,Europe/Bucharest,1753688156.119405
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753688199.587348
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753688327.012964
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753688341.5407639
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753688412.167906
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753690877.715354
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753691407.6764832
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753691750.0519881
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753691892.958791
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753695396.9736161
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753695491.2023
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753695604.278728
closedApp,instagram,,False,,Europe/Bucharest,1753697109.627318
closedApp,instagram,,False,,Europe/Bucharest,1753697237.812222
closedApp,instagram,,False,,Europe/Bucharest,1753697668.078938
closedApp,instagram,,False,,Europe/Bucharest,1753697893.1119308
closedApp,instagram,,False,,Europe/Bucharest,1753698157.8480191
closedApp,instagram,,False,,Europe/Bucharest,1753698715.436477
closedApp,instagram,,False,,Europe/Bucharest,1753699535.508006
closedApp,instagram,,False,,Europe/Bucharest,1753699693.078095
closedApp,instagram,,False,,Europe/Bucharest,1753700029.9378781
closedApp,instagram,,False,,Europe/Bucharest,1753700545.7187119
closedApp,instagram,,False,,Europe/Bucharest,1753700631.8200932
closedApp,instagram,,False,,Europe/Bucharest,1753700758.393238
closedApp,instagram,,False,,Europe/Bucharest,1753700851.5085611
closedApp,instagram,,False,,Europe/Bucharest,1753700906.46259
closedApp,instagram,,False,,Europe/Bucharest,1753701192.076705
closedApp,instagram,,False,,Europe/Bucharest,1753701295.958671
closedApp,instagram,,False,,Europe/Bucharest,1753701307.754239
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753701334.545876
closedApp,instagram,,False,,Europe/Bucharest,1753701516.837286
closedApp,instagram,,False,,Europe/Bucharest,1753702642.007162
closedApp,instagram,,False,,Europe/Bucharest,1753702960.419709
closedApp,instagram,,False,,Europe/Bucharest,1753703003.011157
closedApp,instagram,,False,,Europe/Bucharest,1753704409.718399
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753704441.964322
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753704865.1374068
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753705596.928316
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753705633.489482
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753705648.078378
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753705915.192431
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753706078.7431068
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753706091.440934
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753706860.0775518
closedApp,instagram,,False,,Europe/Bucharest,1753710273.1239328
closedApp,instagram,,False,,Europe/Bucharest,1753710541.341538
closedApp,instagram,,False,,Europe/Bucharest,1753712604.773985
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753712635.5437222
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753713059.281946
closedApp,instagram,,False,,Europe/Bucharest,1753713902.024745
closedApp,instagram,,False,,Europe/Bucharest,1753713972.922951
closedApp,instagram,,False,,Europe/Bucharest,1753714040.700809
closedApp,instagram,,False,,Europe/Bucharest,1753714470.848857
closedApp,instagram,,False,,Europe/Bucharest,1753714736.19852
closedApp,instagram,,False,,Europe/Bucharest,1753715027.406928
closedApp,instagram,,False,,Europe/Bucharest,1753715368.651977
closedApp,instagram,,False,,Europe/Bucharest,1753715513.453354
closedApp,instagram,,False,,Europe/Bucharest,1753716592.7023401
closedApp,instagram,,False,,Europe/Bucharest,1753716656.629971
closedApp,instagram,,False,,Europe/Bucharest,1753716755.676601
closedApp,instagram,,False,,Europe/Bucharest,1753716927.903956
closedApp,instagram,,False,,Europe/Bucharest,1753716985.718415
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753717649.21775
closedApp,instagram,,False,,Europe/Bucharest,1753718602.6151829
closedApp,instagram,,False,,Europe/Bucharest,1753719150.470288
closedApp,instagram,,False,,Europe/Bucharest,1753719240.706356
closedApp,instagram,,False,,Europe/Bucharest,1753719917.587572
closedApp,instagram,,False,,Europe/Bucharest,1753719972.9773889
closedApp,instagram,,False,,Europe/Bucharest,1753719986.369714
closedApp,instagram,,False,,Europe/Bucharest,1753720002.7136412
closedApp,instagram,,False,,Europe/Bucharest,1753720035.318025
closedApp,instagram,,False,,Europe/Bucharest,1753722324.2359672
closedApp,instagram,,False,,Europe/Bucharest,1753722410.188572
closedApp,instagram,,False,,Europe/Bucharest,1753723108.6384091
closedApp,instagram,,False,,Europe/Bucharest,1753723141.198892
closedApp,instagram,,False,,Europe/Bucharest,1753723586.701283
closedApp,instagram,,False,,Europe/Bucharest,1753723784.811506
closedApp,instagram,,False,,Europe/Bucharest,1753723858.8170362
closedApp,instagram,,False,,Europe/Bucharest,1753723862.136485
closedApp,instagram,,False,,Europe/Bucharest,1753724071.788296
closedApp,instagram,,False,,Europe/Bucharest,1753724293.62285
closedApp,instagram,,False,,Europe/Bucharest,1753725380.42549
closedApp,instagram,,False,,Europe/Bucharest,1753725474.912651
closedApp,instagram,,False,,Europe/Bucharest,1753726219.83537
closedApp,instagram,,False,,Europe/Bucharest,1753726345.472312
closedApp,instagram,,False,,Europe/Bucharest,1753726523.7401571
closedApp,instagram,,False,,Europe/Bucharest,1753726590.720642
closedApp,instagram,,False,,Europe/Bucharest,1753726694.15879
closedApp,instagram,,False,,Europe/Bucharest,1753726781.217119
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753726804.312336
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753727012.7404819
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753727318.72469
closedApp,instagram,,False,,Europe/Bucharest,1753729714.283468
closedApp,instagram,,False,,Europe/Bucharest,1753729941.287911
closedApp,instagram,,False,,Europe/Bucharest,1753729994.146749
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753730501.08165
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753731805.839315
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753732383.928349
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753732500.099232
closedApp,instagram,,False,,Europe/Bucharest,1753733361.617456
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753733431.5552201
closedApp,instagram,,False,,Europe/Bucharest,1753734561.042756
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753734573.712513
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753734855.83335
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753734934.386581
closedApp,instagram,,False,,Europe/Bucharest,1753734985.802798
closedApp,instagram,,False,,Europe/Bucharest,1753735688.098902
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753735759.025782
closedApp,instagram,,False,,Europe/Bucharest,1753735917.0662332
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753735932.774671
closedApp,instagram,,False,,Europe/Bucharest,1753736472.393838
closedApp,instagram,,False,,Europe/Bucharest,1753736779.39181
closedApp,instagram,,False,,Europe/Bucharest,1753736998.792117
closedApp,instagram,,False,,Europe/Bucharest,1753737200.238233
closedApp,instagram,,False,,Europe/Bucharest,1753737708.028893
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753737720.864306
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753775079.663114
closedApp,instagram,,False,,Europe/Bucharest,1753738184.707285
closedApp,instagram,,False,,Europe/Bucharest,1753738292.963845
closedApp,instagram,,False,,Europe/Bucharest,1753738515.1789222
closedApp,instagram,,False,,Europe/Bucharest,1753738568.7152882
closedApp,instagram,,False,,Europe/Bucharest,1753738846.412909
closedApp,instagram,,False,,Europe/Bucharest,1753740547.724226
closedApp,instagram,,False,,Europe/Bucharest,1753741949.994045
closedApp,instagram,,False,,Europe/Bucharest,1753741989.621284
closedApp,instagram,,False,,Europe/Bucharest,1753742673.433305
closedApp,instagram,,False,,Europe/Bucharest,1753743111.1875482
closedApp,instagram,,False,,Europe/Bucharest,1753743134.562496
closedApp,instagram,,False,,Europe/Bucharest,1753743226.462647
closedApp,instagram,,False,,Europe/Bucharest,1753743375.488812
closedApp,instagram,,False,,Europe/Bucharest,1753772914.015856
closedApp,instagram,,False,,Europe/Bucharest,1753772929.571656
closedApp,instagram,,False,,Europe/Bucharest,1753773678.368758
closedApp,instagram,,False,,Europe/Bucharest,1753774004.2411718
closedApp,instagram,,False,,Europe/Bucharest,1753775075.411294
closedApp,instagram,,False,,Europe/Bucharest,1753775667.740855
closedApp,instagram,,False,,Europe/Bucharest,1753777871.949517
closedApp,instagram,,False,,Europe/Bucharest,1753778025.033479
closedApp,instagram,,False,,Europe/Bucharest,1753778157.893619
closedApp,instagram,,False,,Europe/Bucharest,1753779483.9160109
closedApp,instagram,,False,,Europe/Bucharest,1753780733.207186
closedApp,instagram,,False,,Europe/Bucharest,1753781675.055943
closedApp,instagram,,False,,Europe/Bucharest,1753781801.328744
closedApp,instagram,,False,,Europe/Bucharest,1753783234.316637
closedApp,instagram,,False,,Europe/Bucharest,1753783275.134418
closedApp,instagram,,False,,Europe/Bucharest,1753789117.855839
closedApp,instagram,,False,,Europe/Bucharest,1753789262.2566252
closedApp,instagram,,False,,Europe/Bucharest,1753789333.648704
closedApp,instagram,,False,,Europe/Bucharest,1753789463.4526072
closedApp,instagram,,False,,Europe/Bucharest,1753789604.348752
closedApp,instagram,,False,,Europe/Bucharest,1753789811.709733
closedApp,instagram,,False,,Europe/Bucharest,1753790452.41833
closedApp,instagram,,False,,Europe/Bucharest,1753791987.850884
closedApp,instagram,,False,,Europe/Bucharest,1753792025.388185
closedApp,instagram,,False,,Europe/Bucharest,1753792474.868016
closedApp,instagram,,False,,Europe/Bucharest,1753792702.83869
closedApp,instagram,,False,,Europe/Bucharest,1753793010.010738
closedApp,instagram,,False,,Europe/Bucharest,1753793453.069958
closedApp,instagram,,False,,Europe/Bucharest,1753794246.386765
closedApp,instagram,,False,,Europe/Bucharest,1753795740.8687649
closedApp,instagram,,False,,Europe/Bucharest,1753796181.0532799
closedApp,instagram,,False,,Europe/Bucharest,1753796257.125469
closedApp,instagram,,False,,Europe/Bucharest,1753797062.4834008
closedApp,instagram,,False,,Europe/Bucharest,1753797354.745512
closedApp,instagram,,False,,Europe/Bucharest,1753797853.937623
closedApp,instagram,,False,,Europe/Bucharest,1753798012.505611
closedApp,instagram,,False,,Europe/Bucharest,1753799296.408698
closedApp,instagram,,False,,Europe/Bucharest,1753799743.966223
closedApp,instagram,,False,,Europe/Bucharest,1753799800.087092
closedApp,instagram,,False,,Europe/Bucharest,1753800097.862179
closedApp,instagram,,False,,Europe/Bucharest,1753800153.965827
closedApp,instagram,,False,,Europe/Bucharest,1753800853.544008
closedApp,instagram,,False,,Europe/Bucharest,1753801854.36146
closedApp,instagram,,False,,Europe/Bucharest,1753802227.963458
closedApp,instagram,,False,,Europe/Bucharest,1753803552.213269
closedApp,instagram,,False,,Europe/Bucharest,1753804011.1497111
closedApp,instagram,,False,,Europe/Bucharest,1753805257.693572
closedApp,instagram,,False,,Europe/Bucharest,1753805598.0275788
closedApp,instagram,,False,,Europe/Bucharest,1753806029.563473
closedApp,instagram,,False,,Europe/Bucharest,1753806164.364655
closedApp,instagram,,False,,Europe/Bucharest,1753806284.063692
closedApp,instagram,,False,,Europe/Bucharest,1753806325.245753
closedApp,instagram,,False,,Europe/Bucharest,1753806635.928829
closedApp,instagram,,False,,Europe/Bucharest,1753806867.6401129
closedApp,instagram,,False,,Europe/Bucharest,1753807041.465291
closedApp,instagram,,False,,Europe/Bucharest,1753807080.6130362
closedApp,instagram,,False,,Europe/Bucharest,1753807345.4584231
closedApp,instagram,,False,,Europe/Bucharest,1753807475.384766
closedApp,instagram,,False,,Europe/Bucharest,1753807733.219602
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753808089.610246
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753808199.7491121
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753808548.533383
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753809545.8481789
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753809594.3304548
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753809872.438842
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753809886.2107182
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753810162.008757
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753810210.389027
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753810340.557754
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753810341.5844069
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753810373.383107
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753810433.0590448
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753812115.8479872
closedApp,instagram,,False,,Europe/Bucharest,1753811104.010796
closedApp,instagram,,False,,Europe/Bucharest,1753811108.8035421
closedApp,instagram,,False,,Europe/Bucharest,1753811170.266478
closedApp,instagram,,False,,Europe/Bucharest,1753811229.414685
closedApp,instagram,,False,,Europe/Bucharest,1753811304.6288428
closedApp,instagram,,False,,Europe/Bucharest,1753811331.293593
closedApp,instagram,,False,,Europe/Bucharest,1753811397.812732
closedApp,instagram,,False,,Europe/Bucharest,1753811620.462939
closedApp,instagram,,False,,Europe/Bucharest,1753811823.746727
closedApp,instagram,,False,,Europe/Bucharest,1753812045.049756
closedApp,instagram,,False,,Europe/Bucharest,1753812831.360678
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753812833.2046208
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753812835.550549
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753812850.419982
closedApp,instagram,,False,,Europe/Bucharest,1753813192.448577
closedApp,instagram,,False,,Europe/Bucharest,1753813577.332759
closedApp,instagram,,False,,Europe/Bucharest,1753813799.9652019
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753814011.1456451
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753814665.646013
closedApp,instagram,,False,,Europe/Bucharest,1753815348.514474
closedApp,instagram,,False,,Europe/Bucharest,1753815435.5493789
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753815449.659042
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753815982.8274221
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753816489.281604
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753817048.9832392
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753817351.970196
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753817432.032517
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753818145.341331
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753818978.793824
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753819045.077008
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753819351.268604
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753820545.7352118
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753820698.173456
closedApp,instagram,,False,,Europe/Bucharest,1753820795.8764129
closedApp,instagram,,False,,Europe/Bucharest,1753820850.845578
closedApp,instagram,,False,,Europe/Bucharest,1753820926.6626139
closedApp,instagram,,False,,Europe/Bucharest,1753823258.488697
closedApp,instagram,,False,,Europe/Bucharest,1753823379.4313269
closedApp,instagram,,False,,Europe/Bucharest,1753823444.306799
closedApp,instagram,,False,,Europe/Bucharest,1753823966.991953
closedApp,instagram,,False,,Europe/Bucharest,1753824025.321826
closedApp,instagram,,False,,Europe/Bucharest,1753824599.595739
closedApp,instagram,,False,,Europe/Bucharest,1753824808.978905
closedApp,instagram,,False,,Europe/Bucharest,1753824848.532485
closedApp,instagram,,False,,Europe/Bucharest,1753825014.500735
closedApp,instagram,,False,,Europe/Bucharest,1753825105.994045
closedApp,instagram,,False,,Europe/Bucharest,1753825247.078687
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753825263.435566
closedApp,instagram,,False,,Europe/Bucharest,1753825590.093065
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753825605.058704
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753825624.8056688
closedApp,instagram,,False,,Europe/Bucharest,1753825812.463608
closedApp,instagram,,False,,Europe/Bucharest,1753825867.633573
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753825879.9383922
closedApp,instagram,,False,,Europe/Bucharest,1753826353.203738
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753826365.485173
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753826462.97009
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753861782.723977
closedApp,instagram,,False,,Europe/Bucharest,1753827212.9651299
closedApp,instagram,,False,,Europe/Bucharest,1753827302.3119059
closedApp,instagram,,False,,Europe/Bucharest,1753828535.072963
closedApp,instagram,,False,,Europe/Bucharest,1753828982.9610748
closedApp,instagram,,False,,Europe/Bucharest,1753829928.642128
closedApp,instagram,,False,,Europe/Bucharest,1753830862.968454
closedApp,instagram,,False,,Europe/Bucharest,1753830912.74453
closedApp,instagram,,False,,Europe/Bucharest,1753831080.589972
closedApp,instagram,,False,,Europe/Bucharest,1753831413.787097
closedApp,instagram,,False,,Europe/Bucharest,1753831522.727869
closedApp,instagram,,False,,Europe/Bucharest,1753831648.885983
closedApp,instagram,,False,,Europe/Bucharest,1753860904.720114
closedApp,instagram,,False,,Europe/Bucharest,1753861067.783783
closedApp,instagram,,False,,Europe/Bucharest,1753861619.3594332
closedApp,instagram,,False,,Europe/Bucharest,1753861768.494365
closedApp,instagram,,False,,Europe/Bucharest,1753863680.73122
closedApp,instagram,,False,,Europe/Bucharest,1753864996.543182
closedApp,instagram,,False,,Europe/Bucharest,1753865343.907421
closedApp,instagram,,False,,Europe/Bucharest,1753865626.265065
closedApp,instagram,,False,,Europe/Bucharest,1753865693.699102
closedApp,instagram,,False,,Europe/Bucharest,1753866047.950331
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753866072.5566812
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753866665.836
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753866869.920846
closedApp,instagram,,False,,Europe/Bucharest,1753866973.2618098
closedApp,instagram,,False,,Europe/Bucharest,1753867063.251512
closedApp,instagram,,False,,Europe/Bucharest,1753867824.401643
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753867835.99548
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753867849.3207788
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753867878.20479
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753867912.368674
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753868566.418222
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753868672.995817
closedApp,instagram,,False,,Europe/Bucharest,1753868740.639502
closedApp,instagram,,False,,Europe/Bucharest,1753869855.230612
closedApp,instagram,,False,,Europe/Bucharest,1753870048.385872
closedApp,instagram,,False,,Europe/Bucharest,1753870983.1530309
closedApp,instagram,,False,,Europe/Bucharest,1753871082.333055
closedApp,instagram,,False,,Europe/Bucharest,1753871467.125423
closedApp,instagram,,False,,Europe/Bucharest,1753873883.389519
closedApp,instagram,,False,,Europe/Bucharest,1753874054.380002
closedApp,instagram,,False,,Europe/Bucharest,1753874056.06409
closedApp,instagram,,False,,Europe/Bucharest,1753874278.084436
closedApp,instagram,,False,,Europe/Bucharest,1753874346.201659
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753874587.906925
closedApp,instagram,,False,,Europe/Bucharest,1753874950.3961391
closedApp,instagram,,False,,Europe/Bucharest,1753874967.050623
closedApp,instagram,,False,,Europe/Bucharest,1753875109.0735378
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753875284.268108
closedApp,instagram,,False,,Europe/Bucharest,1753875942.849681
closedApp,instagram,,False,,Europe/Bucharest,1753876429.11065
closedApp,instagram,,False,,Europe/Bucharest,1753876466.7562752
closedApp,instagram,,False,,Europe/Bucharest,1753877303.088677
closedApp,instagram,,False,,Europe/Bucharest,1753877747.4575891
closedApp,instagram,,False,,Europe/Bucharest,1753877910.805495
closedApp,instagram,,False,,Europe/Bucharest,1753878914.7427258
closedApp,instagram,,False,,Europe/Bucharest,1753879493.2442
closedApp,instagram,,False,,Europe/Bucharest,1753879579.228033
closedApp,instagram,,False,,Europe/Bucharest,1753880377.003209
closedApp,instagram,,False,,Europe/Bucharest,1753881681.1194549
closedApp,instagram,,False,,Europe/Bucharest,1753883968.147135
closedApp,instagram,,False,,Europe/Bucharest,1753884852.1533961
closedApp,instagram,,False,,Europe/Bucharest,1753885399.27171
closedApp,instagram,,False,,Europe/Bucharest,1753885642.76962
closedApp,instagram,,False,,Europe/Bucharest,1753886164.93051
closedApp,instagram,,False,,Europe/Bucharest,1753886740.9881902
closedApp,instagram,,False,,Europe/Bucharest,1753887447.748766
closedApp,instagram,,False,,Europe/Bucharest,1753887954.475908
closedApp,instagram,,False,,Europe/Bucharest,1753888586.5119882
closedApp,instagram,,False,,Europe/Bucharest,1753889576.786278
closedApp,instagram,,False,,Europe/Bucharest,1753889955.536165
closedApp,instagram,,False,,Europe/Bucharest,1753890308.340344
closedApp,instagram,,False,,Europe/Bucharest,1753891047.266827
closedApp,instagram,,False,,Europe/Bucharest,1753891531.045053
closedApp,instagram,,False,,Europe/Bucharest,1753893950.598155
closedApp,instagram,,False,,Europe/Bucharest,1753894242.770735
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753894257.6057749
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753894961.453831
closedApp,instagram,,False,,Europe/Bucharest,1753896491.6803
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753896576.554935
dismissedAppOpening,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753896702.242103
closedApp,instagram,,False,,Europe/Bucharest,1753898277.6453772
closedApp,instagram,,False,,Europe/Bucharest,1753898353.852431
closedApp,instagram,,False,,Europe/Bucharest,1753898493.783227
closedApp,instagram,,False,,Europe/Bucharest,1753898584.003118
closedApp,instagram,,False,,Europe/Bucharest,1753898813.893694
closedApp,instagram,,False,,Europe/Bucharest,1753898927.959801
closedApp,instagram,,False,,Europe/Bucharest,1753899702.732717
closedApp,instagram,,False,,Europe/Bucharest,1753900400.1114302
closedApp,instagram,,False,,Europe/Bucharest,1753901022.6689959
openedApp,tikTok,breathingExercise,False,6.0,Europe/Bucharest,1753901175.955696
closedApp,instagram,,False,,Europe/Bucharest,1753901856.6489959
closedApp,instagram,,False,,Europe/Bucharest,1753901976.2697592
closedApp,instagram,,False,,Europe/Bucharest,1753902263.5957232
closedApp,instagram,,False,,Europe/Bucharest,1753902458.798887
closedApp,instagram,,False,,Europe/Bucharest,1753902510.854332
closedApp,instagram,,False,,Europe/Bucharest,1753902584.451353
closedApp,instagram,,False,,Europe/Bucharest,1753902645.1008449
closedApp,instagram,,False,,Europe/Bucharest,1753902707.7215118
closedApp,instagram,,False,,Europe/Bucharest,1753902753.1671228
closedApp,instagram,,False,,Europe/Bucharest,1753902847.858481
closedApp,instagram,,False,,Europe/Bucharest,1753902898.488258
closedApp,instagram,,False,,Europe/Bucharest,1753903054.526324
closedApp,instagram,,False,,Europe/Bucharest,1753903136.417757
closedApp,instagram,,False,,Europe/Bucharest,1753903204.377818
closedApp,instagram,,False,,Europe/Bucharest,1753903349.745465
closedApp,instagram,,False,,Europe/Bucharest,1753903544.4059849
closedApp,instagram,,False,,Europe/Bucharest,1753903585.936122
closedApp,instagram,,False,,Europe/Bucharest,1753903644.062382
closedApp,instagram,,False,,Europe/Bucharest,1753903788.910192
closedApp,instagram,,False,,Europe/Bucharest,1753903908.689145
