resolution,interventionDuration,interventionType,timestamp,timezone,timeIntervalUntilReIntervention,app,isReIntervention
openedApp,6.0,askForTimeLimit,1752836293.56523,America/Sao_Paulo,1560.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752836985.557478,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752837640.291297,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752837675.493267,America/Sao_Paulo,720.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752837908.733628,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1752837925.841237,America/Sao_Paulo,1140.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752838594.718334,America/Sao_Paulo,660.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752838671.370538,America/Sao_Paulo,960.0,tikTok,False
dismissedAppOpening,6.0,askForTimeLimit,1752838923.004654,America/Sao_Paulo,,tikTok,False
openedApp,6.0,askForTimeLimit,1752838925.6914148,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1752839009.014748,America/Sao_Paulo,1080.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752839340.917139,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1752839732.816762,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1752840577.872752,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1752840804.4312801,America/Sao_Paulo,1020.0,tikTok,False
dismissedAppOpening,6.0,breathingExercise,1752840839.293823,America/Sao_Paulo,,instagram,False
dismissedAppOpening,6.0,breathingExercise,1752840960.1779552,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1752849694.669543,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752850173.280048,America/Sao_Paulo,900.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752850478.3489308,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1752850606.436471,America/Sao_Paulo,780.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752851108.799892,America/Sao_Paulo,1080.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752852194.033111,America/Sao_Paulo,600.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752853212.797888,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1752853703.628689,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1752854012.599592,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,breathingExercise,1752854340.582313,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752854416.195249,America/Sao_Paulo,360.0,instagram,False
dismissedAppOpening,6.0,breathingExercise,1752854821.1965342,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1752856183.329647,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752856495.089766,America/Sao_Paulo,1140.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752856829.054244,America/Sao_Paulo,960.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752857419.795199,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752857559.339113,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752857791.667494,America/Sao_Paulo,240.0,instagram,False
dismissedAppOpening,6.0,breathingExercise,1752858086.229748,America/Sao_Paulo,,instagram,False
openedApp,6.0,breathingExercise,1752858318.927936,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1752858448.338509,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,breathingExercise,1752858886.561713,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1752859476.322428,America/Sao_Paulo,360.0,instagram,False
dismissedAppOpening,6.0,askForTimeLimit,1752861379.152396,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1752861384.2355108,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1752861585.327241,America/Sao_Paulo,1140.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752864612.47877,America/Sao_Paulo,120.0,instagram,False
openedApp,6.0,askForTimeLimit,1752865216.025518,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752867729.066107,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752867902.000071,America/Sao_Paulo,840.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752868125.286346,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752868298.455885,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1752869098.9090629,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1752869218.047445,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1752869762.005674,America/Sao_Paulo,360.0,instagram,False
dismissedAppOpening,6.0,breathingExercise,1752870422.0308151,America/Sao_Paulo,,instagram,True
openedApp,6.0,breathingExercise,1752870444.015243,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1752870825.524394,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1752872175.3314528,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,breathingExercise,1752873885.553509,America/Sao_Paulo,300.0,instagram,True
openedApp,6.0,askForTimeLimit,1752873941.127908,America/Sao_Paulo,840.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752874206.692408,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752874414.722742,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752874427.777635,America/Sao_Paulo,1560.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752875996.242378,America/Sao_Paulo,180.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752876184.487128,America/Sao_Paulo,120.0,instagram,False
openedApp,6.0,askForTimeLimit,1752877584.50822,America/Sao_Paulo,300.0,instagram,False
dismissedAppOpening,6.0,askForTimeLimit,1752877958.406201,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1752878060.5008621,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752878220.21729,America/Sao_Paulo,120.0,instagram,False
openedApp,6.0,askForTimeLimit,1752878322.514762,America/Sao_Paulo,480.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752878356.768971,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752878965.5597801,America/Sao_Paulo,180.0,instagram,False
dismissedAppOpening,6.0,askForTimeLimit,1752879513.113096,America/Sao_Paulo,,tikTok,False
openedApp,6.0,askForTimeLimit,1752879545.444121,America/Sao_Paulo,720.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752893692.901542,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1752894422.600524,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752894836.850021,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752894875.609709,America/Sao_Paulo,600.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752894997.89469,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752896669.1280398,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752896937.720526,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1752897036.081511,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1752931601.8695478,America/Sao_Paulo,300.0,instagram,False
dismissedAppOpening,6.0,askForTimeLimit,1752940736.9334478,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1752942224.866074,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,breathingExercise,1752942555.380097,America/Sao_Paulo,180.0,instagram,True
openedApp,6.0,askForTimeLimit,1752944930.006499,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1752946079.501142,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1752946098.1716418,America/Sao_Paulo,840.0,tikTok,False
openedApp,6.0,breathingExercise,1752946961.844548,America/Sao_Paulo,1440.0,tikTok,True
openedApp,6.0,askForTimeLimit,1752947989.195166,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752948199.000793,America/Sao_Paulo,540.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752948273.8673859,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1752948864.850621,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1752950184.394067,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752951688.5275378,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1752956560.8004332,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752956635.9286761,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1752956883.9927058,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1752957083.6320171,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1752957428.1187491,America/Sao_Paulo,420.0,instagram,False
openedApp,6.0,askForTimeLimit,1752959707.77173,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752960592.829471,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1752961092.262013,America/Sao_Paulo,240.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752961131.159564,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1752961210.476375,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1752961755.0245519,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752968672.078607,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1752968838.050329,America/Sao_Paulo,420.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752968879.035297,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1752969009.8839579,America/Sao_Paulo,780.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752979954.650826,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1752980109.4226232,America/Sao_Paulo,780.0,tikTok,False
dismissedAppOpening,6.0,askForTimeLimit,1753012490.4975681,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1753012496.415134,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,breathingExercise,1753012697.8470201,America/Sao_Paulo,540.0,instagram,True
openedApp,6.0,askForTimeLimit,1753012967.530377,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753013325.426799,America/Sao_Paulo,120.0,instagram,False
openedApp,6.0,askForTimeLimit,1753013478.155219,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1753013563.021847,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1753013714.173228,America/Sao_Paulo,240.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753013922.921046,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753015252.420671,America/Sao_Paulo,180.0,instagram,False
dismissedAppOpening,6.0,askForTimeLimit,1753017131.659783,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1753018112.401188,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,breathingExercise,1753018449.243711,America/Sao_Paulo,540.0,instagram,True
openedApp,6.0,askForTimeLimit,1753030747.7807178,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1753030880.777779,America/Sao_Paulo,420.0,tikTok,False
dismissedAppOpening,6.0,breathingExercise,1753031307.003645,America/Sao_Paulo,,tikTok,True
dismissedAppOpening,6.0,askForTimeLimit,1753034258.389123,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1753037894.355207,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1753038211.391165,America/Sao_Paulo,1020.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753038225.0087008,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753038508.950183,America/Sao_Paulo,780.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753038871.5272489,America/Sao_Paulo,1740.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753040292.092898,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1753040447.113006,America/Sao_Paulo,720.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753052808.2515988,America/Sao_Paulo,120.0,instagram,False
openedApp,6.0,askForTimeLimit,1753054493.2761579,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753054629.465221,America/Sao_Paulo,1140.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753056330.523149,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,breathingExercise,1753056771.624347,America/Sao_Paulo,300.0,instagram,False
dismissedAppOpening,6.0,breathingExercise,1753057414.8011332,America/Sao_Paulo,,tikTok,False
openedApp,6.0,breathingExercise,1753057432.8995981,America/Sao_Paulo,1620.0,tikTok,False
openedApp,6.0,breathingExercise,1753059052.510161,America/Sao_Paulo,2580.0,tikTok,True
openedApp,6.0,askForTimeLimit,1753061186.330478,America/Sao_Paulo,540.0,instagram,False
openedApp,6.0,breathingExercise,1753062101.986583,America/Sao_Paulo,480.0,instagram,False
openedApp,6.0,breathingExercise,1753062279.2130442,America/Sao_Paulo,2520.0,tikTok,False
dismissedAppOpening,6.0,askForTimeLimit,1753063480.177918,America/Sao_Paulo,,tikTok,False
openedApp,6.0,breathingExercise,1753063515.474489,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753063818.6206431,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753063846.2045112,America/Sao_Paulo,1440.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753064918.8072739,America/Sao_Paulo,1080.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753064998.930891,America/Sao_Paulo,1620.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753065269.789151,America/Sao_Paulo,1500.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753091137.9095259,America/Sao_Paulo,660.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753091146.827777,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1753091335.7864408,America/Sao_Paulo,420.0,tikTok,False
openedApp,6.0,breathingExercise,1753091901.486504,America/Sao_Paulo,1440.0,tikTok,False
dismissedAppOpening,6.0,breathingExercise,1753091901.804172,America/Sao_Paulo,,tikTok,False
openedApp,6.0,askForTimeLimit,1753092127.935477,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753093375.251745,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753093543.15806,America/Sao_Paulo,1560.0,tikTok,False
dismissedAppOpening,6.0,askForTimeLimit,1753094161.197407,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1753094666.868753,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753094685.619217,America/Sao_Paulo,540.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753095070.5350661,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1753095077.491343,America/Sao_Paulo,1020.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753097158.404447,America/Sao_Paulo,60.0,instagram,False
openedApp,6.0,askForTimeLimit,1753097384.1151938,America/Sao_Paulo,300.0,instagram,False
dismissedAppOpening,6.0,askForTimeLimit,1753097477.481662,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1753097576.077275,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1753098660.1544719,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1753099185.465878,America/Sao_Paulo,480.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753100062.9240808,America/Sao_Paulo,300.0,instagram,False
dismissedAppOpening,6.0,askForTimeLimit,1753100131.0127249,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1753100139.313833,America/Sao_Paulo,60.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753100234.845417,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1753111915.238317,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753114380.159507,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753114637.004689,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753114732.698701,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1753115567.6047602,America/Sao_Paulo,240.0,instagram,False
dismissedAppOpening,6.0,askForTimeLimit,1753115717.013298,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1753115741.673774,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753115872.898958,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753116033.979354,America/Sao_Paulo,240.0,instagram,False
dismissedAppOpening,6.0,askForTimeLimit,1753116117.558515,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1753116333.488801,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1753116446.5086632,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1753116521.7230392,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753117198.9317179,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753117272.673036,America/Sao_Paulo,60.0,instagram,False
dismissedAppOpening,6.0,askForTimeLimit,1753118675.3148298,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1753118679.712933,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753118894.4486299,America/Sao_Paulo,180.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753118917.553582,America/Sao_Paulo,240.0,instagram,False
dismissedAppOpening,6.0,askForTimeLimit,1753119314.404076,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1753119327.282617,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753125419.582436,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753126459.868936,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1753126802.323178,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1753127065.629031,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1753127612.267098,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753127781.623361,America/Sao_Paulo,420.0,instagram,False
openedApp,6.0,askForTimeLimit,1753128128.9123611,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753128345.937179,America/Sao_Paulo,720.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753128501.630229,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753129252.6898432,America/Sao_Paulo,60.0,instagram,False
openedApp,6.0,askForTimeLimit,1753129422.7177029,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753129499.231031,America/Sao_Paulo,840.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753129730.65946,America/Sao_Paulo,960.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753130089.130993,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1753130215.6829848,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753130679.803884,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753131276.1616511,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753131410.5966659,America/Sao_Paulo,600.0,instagram,False
openedApp,6.0,askForTimeLimit,1753132152.315772,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1753132173.262507,America/Sao_Paulo,1320.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753133664.679812,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1753133764.462079,America/Sao_Paulo,960.0,tikTok,False
openedApp,6.0,askForTimeLimit,1753134010.108752,America/Sao_Paulo,1080.0,tikTok,False
