interventionType,purpose,timezone,isReIntervention,interventionDuration,timestamp,resolution,app
breathingExercise,,Europe/Rome,False,6,1753187226.000926,dismissedAppOpening,facebook
breathingExercise,Toilettes,Europe/Rome,False,6,1753187248.055495,openedApp,beReal
breathingExercise,Toilettes,Europe/Rome,False,6,1753187319.8121119,openedApp,facebook
breathingExercise,,Europe/Rome,False,6,1753187500.999175,dismissedAppOpening,instagram
breathingExercise,,Europe/Rome,False,6,1753187992.8609672,dismissedAppOpening,facebook
breathingExercise,Toilettes,Europe/Rome,False,6,1753194944.174134,openedApp,instagram
breathingExercise,Toilettes,Europe/Rome,False,6,1753195151.4274368,openedApp,instagram
breathingExercise,Toilettes,Europe/Rome,False,6,1753196433.169821,openedApp,beReal
breathingExercise,Épier son coup de cœur,Europe/Rome,False,6,1753196551.807545,openedApp,instagram
breathingExercise,Toilettes,Europe/Rome,False,6,1753196595.7835898,openedApp,tikTok
breathingExercise,Impossible de s'endormir,Europe/Rome,False,6,1753197950.2833939,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Rome,False,6,1753200610.17994,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Rome,False,6,1753205727.306526,openedApp,tikTok
breathingExercise,Toilettes,Europe/Rome,False,6,1753209091.837573,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Rome,False,6,1753209329.400467,openedApp,instagram
breathingExercise,Impossible de s'endormir,Europe/Rome,False,6,1753209822.126968,openedApp,beReal
breathingExercise,Publier quelque chose,Europe/Rome,False,6,1753210283.654759,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Rome,False,6,1753210388.349999,openedApp,tikTok
breathingExercise,Épier son coup de cœur,Europe/Rome,False,6,1753210691.796751,openedApp,instagram
breathingExercise,Épier son coup de cœur,Europe/Rome,False,6,1753213015.479979,openedApp,instagram
breathingExercise,Toilettes,Europe/Rome,False,6,1753214313.2500281,openedApp,instagram
breathingExercise,,Europe/Rome,False,6,1753215115.5473552,dismissedAppOpening,instagram
breathingExercise,Se détendre,Europe/Rome,False,6,1753215341.714895,openedApp,instagram
breathingExercise,,Europe/Rome,False,6,1753218019.936784,dismissedAppOpening,instagram
breathingExercise,Publier quelque chose,Europe/Rome,False,6,1753218035.893587,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Rome,False,6,1753218211.362862,openedApp,instagram
breathingExercise,,Europe/Rome,False,6,1753218776.115862,dismissedAppOpening,instagram
breathingExercise,Épier son coup de cœur,Europe/Rome,False,6,1753218791.5942001,openedApp,facebook
breathingExercise,Vérifier les likes,Europe/Rome,False,6,1753219139.284822,openedApp,instagram
breathingExercise,Toilettes,Europe/Rome,False,6,1753221184.495614,openedApp,beReal
breathingExercise,Toilettes,Europe/Rome,False,6,1753221205.3442059,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Rome,False,6,1753221507.298428,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Rome,False,6,1753221865.1095319,openedApp,tikTok
breathingExercise,,Europe/Rome,False,6,1753222016.6301231,dismissedAppOpening,beReal
breathingExercise,Vérifier les likes,Europe/Rome,False,6,1753252337.986464,openedApp,beReal
breathingExercise,Vérifier les likes,Europe/Rome,False,6,1753252374.954597,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Rome,False,6,1753252603.32773,openedApp,tikTok
breathingExercise,Vérifier les likes,Europe/Rome,False,6,1753253287.186857,openedApp,tikTok
breathingExercise,,Europe/Rome,False,6,1753256383.0945249,dismissedAppOpening,tikTok
breathingExercise,Toilettes,Europe/Rome,False,6,1753256401.405797,openedApp,instagram
breathingExercise,Toilettes,Europe/Rome,False,6,1753256574.268714,openedApp,instagram
breathingExercise,Toilettes,Europe/Rome,False,6,1753259647.441265,openedApp,tikTok
breathingExercise,Toilettes,Europe/Rome,False,6,1753260790.8183799,openedApp,tikTok
breathingExercise,Toilettes,Europe/Rome,False,6,1753261858.11875,openedApp,beReal
breathingExercise,Toilettes,Europe/Rome,False,6,1753261928.363904,openedApp,instagram
breathingExercise,Toilettes,Europe/Rome,False,6,1753266921.734167,openedApp,beReal
breathingExercise,Toilettes,Europe/Rome,False,6,1753267010.01751,openedApp,instagram
breathingExercise,,Europe/Rome,False,6,1753268487.2467232,dismissedAppOpening,instagram
breathingExercise,Épier son coup de cœur,Europe/Rome,False,6,1753271183.017568,openedApp,instagram
breathingExercise,Épier son coup de cœur,Europe/Rome,False,6,1753271244.8587189,openedApp,facebook
breathingExercise,,Europe/Rome,False,6,1753271345.442508,dismissedAppOpening,instagram
breathingExercise,Divertissement,Europe/Rome,False,6,1753272656.0926352,openedApp,instagram
breathingExercise,Rester au courant,Europe/Rome,False,6,1753276197.682327,openedApp,instagram
breathingExercise,Message,Europe/Rome,False,6,1753276620.890051,openedApp,instagram
breathingExercise,,Europe/Rome,False,6,1753276940.311809,dismissedAppOpening,instagram
breathingExercise,Se détendre,Europe/Rome,False,6,1753277076.642739,openedApp,facebook
breathingExercise,Ennuyé,Europe/Rome,False,6,1753277416.401381,openedApp,facebook
breathingExercise,Vérifier les likes,Europe/Rome,False,6,1753277809.8523312,openedApp,instagram
breathingExercise,Impossible de s'endormir,Europe/Rome,False,6,1753278609.839463,openedApp,instagram
breathingExercise,Ennuyé,Europe/Rome,False,6,1753279857.154558,openedApp,instagram
breathingExercise,Toilettes,Europe/Rome,False,6,1753280471.1048021,openedApp,instagram
breathingExercise,Épier son coup de cœur,Europe/Rome,False,6,1753281229.047081,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Rome,False,6,1753281338.8056788,openedApp,tikTok
breathingExercise,,Europe/Rome,False,6,1753282839.958859,dismissedAppOpening,tikTok
breathingExercise,Se détendre,Europe/Rome,False,6,1753282870.177137,openedApp,instagram
breathingExercise,Ennuyé,Europe/Rome,False,6,1753284544.259799,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Rome,False,6,1753284627.718274,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Rome,False,6,1753285263.102271,openedApp,beReal
breathingExercise,,Europe/Rome,False,6,1753285387.485549,dismissedAppOpening,instagram
breathingExercise,,Europe/Rome,False,6,1753285459.516984,dismissedAppOpening,facebook
breathingExercise,Toilettes,Europe/Rome,False,6,1753285593.446908,openedApp,instagram
breathingExercise,Rechercher des informations,Europe/Rome,False,6,1753285858.247349,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Rome,False,6,1753290800.708036,openedApp,beReal
breathingExercise,Épier son coup de cœur,Europe/Rome,False,6,1753290885.4217482,openedApp,instagram
breathingExercise,Épier son coup de cœur,Europe/Rome,False,6,1753292844.1668959,openedApp,tikTok
breathingExercise,Toilettes,Europe/Rome,False,6,1753293380.189457,openedApp,tikTok
breathingExercise,Impossible de s'endormir,Europe/Rome,False,6,1753293488.383738,openedApp,instagram
breathingExercise,,Europe/Rome,False,6,1753294246.825357,dismissedAppOpening,instagram
breathingExercise,Impossible de s'endormir,Europe/Rome,False,6,1753294265.023024,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Rome,False,6,1753294587.8860579,openedApp,tikTok
breathingExercise,Message,Europe/Rome,False,6,1753294695.06176,openedApp,facebook
breathingExercise,Publier quelque chose,Europe/Rome,False,6,1753294915.072562,openedApp,instagram
breathingExercise,Message,Europe/Rome,False,6,1753295046.481667,openedApp,youtube
breathingExercise,Épier son coup de cœur,Europe/Rome,False,6,1753295166.965421,openedApp,instagram
breathingExercise,Toilettes,Europe/Rome,False,6,1753295415.778189,openedApp,beReal
breathingExercise,,Europe/Rome,False,6,1753295500.566639,dismissedAppOpening,instagram
breathingExercise,,Europe/Rome,False,6,1753295505.9321918,dismissedAppOpening,tikTok
breathingExercise,Toilettes,Europe/Rome,False,6,1753295569.308913,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Rome,False,6,1753296480.0635629,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Rome,False,6,1753297580.89187,openedApp,instagram
breathingExercise,Toilettes,Europe/Rome,False,6,1753305002.652395,openedApp,instagram
breathingExercise,Épier son coup de cœur,Europe/Rome,False,6,1753305481.045335,openedApp,tikTok
breathingExercise,Épier son coup de cœur,Europe/Rome,False,6,1753305863.5409431,openedApp,instagram
breathingExercise,,Europe/Rome,False,6,1753306336.294394,dismissedAppOpening,instagram
breathingExercise,Vérifier les likes,Europe/Rome,False,6,1753333449.119976,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Rome,False,6,1753333492.307152,openedApp,beReal
breathingExercise,Vérifier les likes,Europe/Rome,False,6,1753333591.126264,openedApp,tikTok
breathingExercise,Rechercher des informations,Europe/Rome,False,6,1753334963.373063,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Rome,False,6,1753339618.0014749,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Rome,False,6,1753339739.063595,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Rome,False,6,1753340156.091916,openedApp,instagram
breathingExercise,Impossible de s'endormir,Europe/Rome,False,6,1753342028.728327,openedApp,instagram
breathingExercise,Ennuyé,Europe/Rome,False,6,1753343268.7041059,openedApp,instagram
breathingExercise,Divertissement,Europe/Rome,False,6,1753344088.2057528,openedApp,facebook
breathingExercise,Épier son coup de cœur,Europe/Rome,False,6,1753344645.46882,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Rome,False,6,1753344877.968082,openedApp,tikTok
breathingExercise,,Europe/Rome,False,6,1753346598.799971,dismissedAppOpening,facebook
breathingExercise,Épier son coup de cœur,Europe/Rome,False,6,1753346868.73227,openedApp,instagram
breathingExercise,Toilettes,Europe/Rome,False,6,1753346940.986227,openedApp,tikTok
breathingExercise,Vérifier les likes,Europe/Rome,False,6,1753347395.644041,openedApp,instagram
breathingExercise,Ennuyé,Europe/Rome,False,6,1753347748.896449,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Rome,False,6,1753348054.734782,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Rome,False,6,1753352715.140895,openedApp,tikTok
breathingExercise,,Europe/Rome,False,6,1753353057.420761,dismissedAppOpening,instagram
breathingExercise,,Europe/Rome,False,6,1753353131.951253,dismissedAppOpening,instagram
breathingExercise,Toilettes,Europe/Rome,False,6,1753353150.780182,openedApp,instagram
breathingExercise,,Europe/Rome,False,6,1753353769.543377,dismissedAppOpening,instagram
breathingExercise,Vérifier les likes,Europe/Rome,False,6,1753353922.620332,openedApp,instagram
breathingExercise,,Europe/Rome,False,6,1753354071.5103002,dismissedAppOpening,instagram
breathingExercise,,Europe/Rome,False,6,1753354074.299103,dismissedAppOpening,instagram
breathingExercise,,Europe/Rome,False,6,1753354155.6379828,dismissedAppOpening,instagram
breathingExercise,,Europe/Rome,False,6,1753355665.8884768,dismissedAppOpening,tikTok
breathingExercise,,Europe/Rome,False,6,1753372979.97885,openedApp,youtube
breathingExercise,,Europe/Rome,False,6,1753735752.0537338,openedApp,youtube
breathingExercise,,Europe/Rome,False,6,1753736656.517201,openedApp,youtube
breathingExercise,,Europe/Rome,False,6,1753737000.99115,openedApp,youtube
breathingExercise,,Europe/Rome,False,6,1753738922.536413,openedApp,youtube
breathingExercise,,Europe/Rome,False,6,1753771982.7423692,openedApp,youtube
breathingExercise,,Europe/Rome,False,6,1753772552.050439,dismissedAppOpening,youtube
breathingExercise,,Europe/Rome,False,6,1753772555.544985,dismissedAppOpening,youtube
breathingExercise,,Europe/Rome,False,6,1753772557.7825089,dismissedAppOpening,youtube
breathingExercise,,Europe/Rome,False,6,1753779107.8256931,openedApp,youtube
breathingExercise,,Europe/Rome,False,6,1753780008.8132849,dismissedAppOpening,youtube
breathingExercise,,Europe/Rome,False,6,1753893176.5552921,dismissedAppOpening,youtube
breathingExercise,,Europe/Rome,False,6,1753910844.593319,openedApp,youtube
breathingExercise,,Europe/Rome,False,6,1753989812.186407,openedApp,youtube
breathingExercise,,Europe/Zurich,False,6,1754045994.233552,dismissedAppOpening,youtube
breathingExercise,,Europe/Brussels,False,6,1754207558.023478,openedApp,youtube
breathingExercise,,Europe/Brussels,False,6,1754213615.834138,openedApp,youtube
breathingExercise,,Europe/Brussels,False,6,1754215507.785707,openedApp,youtube
breathingExercise,,Europe/Brussels,False,6,1754216027.5676188,openedApp,youtube
breathingExercise,,Europe/Brussels,False,6,1754219503.576284,openedApp,youtube
breathingExercise,,Europe/Brussels,False,6,1754220760.307498,openedApp,youtube
breathingExercise,,Europe/Brussels,False,6,1754223006.284387,dismissedAppOpening,youtube
breathingExercise,,Europe/Brussels,False,6,1754224899.118246,openedApp,youtube
breathingExercise,,Europe/Brussels,False,6,1754226277.7937598,openedApp,youtube
breathingExercise,,Europe/Brussels,False,6,1754227472.2709708,openedApp,youtube
breathingExercise,,Europe/Brussels,False,6,1754239586.188984,openedApp,youtube
breathingExercise,,Europe/Brussels,False,6,1754241766.189616,openedApp,youtube
breathingExercise,,Europe/Brussels,False,6,1754243898.913876,openedApp,youtube
breathingExercise,,Europe/Brussels,False,6,1754246091.230397,openedApp,youtube
breathingExercise,,Europe/Brussels,False,6,1754247320.687424,openedApp,youtube
breathingExercise,,Europe/Brussels,False,6,1754247875.975476,openedApp,youtube
breathingExercise,,Europe/Brussels,False,6,1754248192.9991279,openedApp,youtube
breathingExercise,,Europe/Brussels,False,6,1754249244.865789,openedApp,youtube
breathingExercise,,Europe/Brussels,False,6,1754251473.979828,openedApp,youtube
breathingExercise,,Europe/Brussels,False,6,1754258034.438056,openedApp,youtube
breathingExercise,,Europe/Brussels,False,6,1754289992.702965,dismissedAppOpening,youtube
breathingExercise,,Europe/Brussels,False,6,1754290064.276792,dismissedAppOpening,youtube
breathingExercise,,Europe/Brussels,False,6,1754290665.665771,openedApp,youtube
breathingExercise,,Europe/Brussels,False,6,1754291097.6001182,openedApp,youtube
breathingExercise,,Europe/Brussels,False,6,1754326854.856485,openedApp,youtube
breathingExercise,,Europe/Brussels,False,6,1754333317.163227,openedApp,youtube
breathingExercise,,Europe/Brussels,False,6,1754333798.472395,openedApp,youtube
breathingExercise,,Europe/Brussels,False,6,1754334314.001312,openedApp,youtube
breathingExercise,,Europe/Brussels,False,6,1754338628.967675,dismissedAppOpening,youtube
breathingExercise,,Europe/Brussels,False,6,1754338632.235766,dismissedAppOpening,youtube
breathingExercise,,Europe/Brussels,False,6,1754338641.770553,dismissedAppOpening,youtube
breathingExercise,,Europe/Brussels,False,6,1754393984.305808,openedApp,youtube
breathingExercise,,Europe/Brussels,False,6,1754394914.992588,openedApp,youtube
breathingExercise,,Europe/Brussels,False,6,1754457349.111279,openedApp,youtube
breathingExercise,,Europe/Brussels,False,6,1754457572.741585,openedApp,youtube
breathingExercise,,Europe/Brussels,False,6,1754458562.539915,openedApp,youtube
breathingExercise,,Europe/Brussels,False,6,1754460076.383914,openedApp,youtube
