timestamp,app,interventionDuration,timezone,isReIntervention,resolution,interventionType,purpose
1749584731.6503658,whatsAppBusiness,,Europe/London,False,closedApp,,
1749585141.838316,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749585571.635843,mail,3.0,Europe/London,False,openedApp,breathingExercise,Message
1749585683.142617,mail,,Europe/London,False,closedApp,,
1749586299.116136,outlook,3.0,Europe/London,False,openedApp,breathingExercise,Message
1749586320.85402,outlook,,Europe/London,False,closedApp,,
1749586736.803973,outlook,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749586739.62895,outlook,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749587495.387344,instagram,3.0,Europe/London,False,openedApp,breathingExercise,Search Info
1749587575.013859,instagram,,Europe/London,False,closedApp,,
1749587643.558025,instagram,,Europe/London,False,closedApp,,
1749623688.617711,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749624902.0521579,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749625618.2763991,instagram,3.0,Europe/London,False,openedApp,breathingExercise,Check likes
1749625689.060014,instagram,,Europe/London,False,closedApp,,
1749627821.891718,imessage,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749627833.230142,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1749627850.3383532,whatsAppBusiness,,Europe/London,False,closedApp,,
1749627883.46049,instagram,3.0,Europe/London,False,openedApp,breathingExercise,Message
1749627978.708106,instagram,,Europe/London,False,closedApp,,
1749627980.8512259,outlook,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749628241.930222,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1749628542.046119,whatsAppBusiness,,Europe/London,False,closedApp,,
1749629992.533694,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749629995.647265,imessage,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749631806.6324658,mail,3.0,Europe/London,False,openedApp,breathingExercise,Message
1749632239.230204,mail,,Europe/London,False,closedApp,,
1749632686.762659,mail,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749632949.420542,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1749633297.454246,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749633118.505168,whatsAppBusiness,,Europe/London,False,closedApp,,
1749634143.56213,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1749634276.942004,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749634553.1346579,instagram,3.0,Europe/London,False,openedApp,breathingExercise,Post something
1749634587.488199,instagram,,Europe/London,False,closedApp,,
1749634838.5445771,facebook,3.0,Europe/London,False,openedApp,breathingExercise,Post something
1749634866.6052198,facebook,,Europe/London,False,closedApp,,
1749634921.183017,instagram,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749634963.07605,instagram,3.0,Europe/London,False,openedApp,breathingExercise,Search Info
1749634977.511553,instagram,,Europe/London,False,closedApp,,
1749634993.7399402,facebook,3.0,Europe/London,False,openedApp,breathingExercise,Stay In the Loop
1749635055.984428,facebook,,Europe/London,False,closedApp,,
1749637574.616287,imessage,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749637881.664734,imessage,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749637983.7124782,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Stay In the Loop
1749638422.367815,outlook,3.0,Europe/London,False,openedApp,breathingExercise,Message
1749638461.643048,outlook,,Europe/London,False,closedApp,,
1749639254.387171,outlook,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749639360.93898,outlook,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749639362.6041698,outlook,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749639652.593039,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749639666.4627929,instagram,3.0,Europe/London,False,openedApp,breathingExercise,Stay In the Loop
1749640131.194868,instagram,,Europe/London,False,closedApp,,
1749640181.9045281,instagram,,Europe/London,False,closedApp,,
1749640493.6673908,imessage,3.0,Europe/London,False,openedApp,breathingExercise,Message
1749640565.14311,imessage,,Europe/London,False,closedApp,,
1749642497.14605,outlook,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749642561.856866,instagram,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749642564.8910031,mail,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749642668.313113,outlook,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749642678.077888,instagram,3.0,Europe/London,False,openedApp,breathingExercise,Message
1749643682.973793,instagram,3.0,Europe/London,False,openedApp,breathingExercise,Message
1749644972.256836,instagram,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749646163.775114,instagram,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749643768.771445,instagram,,Europe/London,False,closedApp,,
1749644382.193873,instagram,,Europe/London,False,closedApp,,
1749646164.690299,instagram,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749646177.9589949,instagram,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749646229.9871402,instagram,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749646232.439433,instagram,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749646237.759465,instagram,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749652694.834383,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1749652745.08173,imessage,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749652784.6632981,outlook,3.0,Europe/London,False,openedApp,breathingExercise,Message
1749652812.727634,outlook,,Europe/London,False,closedApp,,
1749653565.7856898,instagram,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749653575.73903,outlook,3.0,Europe/London,False,openedApp,breathingExercise,Message
1749653593.267352,outlook,,Europe/London,False,closedApp,,
1749654120.056838,outlook,,Europe/London,False,closedApp,,
1749654128.601668,instagram,3.0,Europe/London,False,openedApp,breathingExercise,Message
1749654218.145472,instagram,,Europe/London,False,closedApp,,
1749656053.315233,outlook,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749656096.509826,instagram,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749657119.942943,outlook,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749657122.6513948,mail,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749657125.3140578,outlook,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749657234.444319,outlook,3.0,Europe/London,False,openedApp,breathingExercise,Message
1749657255.687294,outlook,,Europe/London,False,closedApp,,
1749657318.971167,outlook,,Europe/London,False,closedApp,,
1749659155.312897,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1749659185.560748,whatsAppBusiness,,Europe/London,False,closedApp,,
1749659218.027573,imessage,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749661886.53777,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1749661901.056824,whatsAppBusiness,,Europe/London,False,closedApp,,
1749661985.623948,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749661988.9350948,imessage,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749662845.298771,imessage,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749662849.5572882,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749662969.3691921,instagram,3.0,Europe/London,False,openedApp,breathingExercise,Post something
1749663437.522174,instagram,,Europe/London,False,closedApp,,
1749663546.7143579,instagram,,Europe/London,False,closedApp,,
1749663730.6745691,instagram,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749663765.705569,instagram,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749663789.92401,instagram,3.0,Europe/London,False,openedApp,breathingExercise,Post something
1749664338.6323419,instagram,,Europe/London,False,closedApp,,
1749665169.9238749,instagram,,Europe/London,False,closedApp,,
1749665287.728251,instagram,3.0,Europe/London,False,openedApp,breathingExercise,Post something
1749665618.5989351,instagram,,Europe/London,False,closedApp,,
1749666150.2629828,instagram,3.0,Europe/London,False,openedApp,breathingExercise,Post something
1749666282.1109638,instagram,,Europe/London,False,closedApp,,
1749666467.018375,instagram,,Europe/London,False,closedApp,,
1749667069.3052812,instagram,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749667520.031697,instagram,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749667522.638002,outlook,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749667727.239802,mail,3.0,Europe/London,False,openedApp,breathingExercise,Message
1749667747.175519,mail,,Europe/London,False,closedApp,,
1749667785.498577,mail,,Europe/London,False,closedApp,,
1749667812.6670098,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1749667961.541401,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1749668079.004345,whatsAppBusiness,,Europe/London,False,closedApp,,
1749669964.2623181,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1749670063.378635,whatsAppBusiness,,Europe/London,False,closedApp,,
1749670075.842198,instagram,3.0,Europe/London,False,openedApp,breathingExercise,Post something
1749670300.198415,instagram,,Europe/London,False,closedApp,,
1749673805.102706,imessage,,Europe/London,False,closedApp,,
1749673806.202528,outlook,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749674135.8976889,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Bored
1749674200.318059,whatsAppBusiness,,Europe/London,False,closedApp,,
1749713592.542511,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1749713612.7824578,whatsAppBusiness,,Europe/London,False,closedApp,,
1749713986.054037,whatsAppBusiness,,Europe/London,False,closedApp,,
1749716293.063546,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1749717060.243249,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749716319.9457412,whatsAppBusiness,,Europe/London,False,closedApp,,
1749717090.0629191,outlook,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749717100.139148,instagram,3.0,Europe/London,False,openedApp,breathingExercise,Message
1749717202.9824681,instagram,,Europe/London,False,closedApp,,
1749717219.64576,mail,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749717493.818969,instagram,,Europe/London,False,closedApp,,
1749717587.115556,instagram,,Europe/London,False,closedApp,,
1749717787.7968678,instagram,,Europe/London,False,closedApp,,
1749717913.343285,instagram,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749718234.037039,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749718430.42564,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749720172.118061,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749720201.3588362,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749720204.795975,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749720417.143384,facebook,3.0,Europe/London,False,openedApp,breathingExercise,Search Info
1749720466.265394,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749720463.9046469,facebook,,Europe/London,False,closedApp,,
1749722281.6658359,imessage,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749722290.998413,imessage,3.0,Europe/London,False,openedApp,breathingExercise,Message
1749722305.7683802,imessage,,Europe/London,False,closedApp,,
1749722317.953397,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1749722434.8770561,whatsAppBusiness,,Europe/London,False,closedApp,,
1749725242.203542,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749725288.849283,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749725769.143815,outlook,3.0,Europe/London,False,openedApp,breathingExercise,Message
1749725847.322417,outlook,,Europe/London,False,closedApp,,
1749725973.125311,outlook,,Europe/London,False,closedApp,,
1749725978.218785,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749728397.695313,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749728466.611269,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749728626.123353,imessage,3.0,Europe/London,False,openedApp,breathingExercise,Message
1749728667.031505,imessage,,Europe/London,False,closedApp,,
1749728685.965898,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749728839.5976,outlook,3.0,Europe/London,False,openedApp,breathingExercise,Message
1749729819.5642462,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1749729918.1526608,whatsAppBusiness,,Europe/London,False,closedApp,,
1749730491.880643,whatsAppBusiness,3.0,Europe/London,False,openedApp,breathingExercise,Message
1749730508.642817,whatsAppBusiness,,Europe/London,False,closedApp,,
1749730628.998667,whatsAppBusiness,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749732448.079743,instagram,3.0,Europe/London,False,openedApp,breathingExercise,Message
1749732878.9441571,instagram,,Europe/London,False,closedApp,,
1749733601.4373798,instagram,3.0,Europe/London,False,openedApp,breathingExercise,Post something
1749733917.458255,instagram,,Europe/London,False,closedApp,,
1749734151.020484,instagram,3.0,Europe/London,False,openedApp,breathingExercise,Post something
1749734449.692056,instagram,,Europe/London,False,closedApp,,
1749734600.620617,instagram,,Europe/London,False,closedApp,,
1749734807.510639,instagram,3.0,Europe/London,False,openedApp,breathingExercise,Post something
1749734820.423764,instagram,,Europe/London,False,closedApp,,
1749734880.655747,outlook,3.0,Europe/London,False,openedApp,breathingExercise,Message
1749734899.996557,instagram,3.0,Europe/London,False,openedApp,breathingExercise,Post something
1749735092.5264559,instagram,,Europe/London,False,closedApp,,
1749735097.832347,outlook,3.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1749735110.042877,outlook,3.0,Europe/London,False,openedApp,breathingExercise,Post something
1749736069.8787498,instagram,,Europe/London,False,closedApp,,
1749736209.6482859,instagram,,Europe/London,False,closedApp,,
1749736412.0322661,instagram,3.0,Europe/London,False,openedApp,breathingExercise,Check likes
1749736470.941211,instagram,,Europe/London,False,closedApp,,
