isReIntervention,interventionDuration,timestamp,interventionType,resolution,timezone,app,purpose,timeIntervalUntilReIntervention
False,6.0,1751979287.919829,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1751979312.809929,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751983656.003813,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751983895.818345,breathingExercise,openedApp,Europe/Bucharest,twitter,Message,
False,6.0,1751987499.143964,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751987530.4591398,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,180.0
False,,1751987786.4083571,,closedApp,Europe/Bucharest,instagram,,
False,,1751989377.830164,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751994622.1459389,breathingExercise,dismissedAppOpening,Europe/Bucharest,whastapp,,
False,6.0,1751994659.015821,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751995118.115263,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751995199.498239,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1751995263.956794,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751995286.132323,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751995359.574198,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,,1751997137.0939,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751997139.7360039,breathingExercise,dismissedAppOpening,Europe/Bucharest,instagram,,
False,6.0,1751998495.138332,breathingExercise,dismissedAppOpening,Europe/Bucharest,whastapp,,
False,6.0,1751998524.203099,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1751998594.8592582,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1751998600.955097,breathingExercise,dismissedAppOpening,Europe/Bucharest,instagram,,
False,6.0,1751998622.6705341,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,240.0
False,,1751998872.228308,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1751998892.856255,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1751999117.284519,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,240.0
False,,1751999363.044081,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1751999378.0607681,breathingExercise,openedApp,Europe/Bucharest,instagram,Stay In the Loop,180.0
False,,1751999562.0602288,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1752033296.53434,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1752033337.651499,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1752033355.925778,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1752036926.6725311,breathingExercise,dismissedAppOpening,Europe/Bucharest,instagram,,
False,6.0,1752036998.441646,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1752037125.41678,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,60.0
False,,1752037191.409128,,closedApp,Europe/Bucharest,instagram,,
True,6.0,1752037205.9263701,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1752037312.300365,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1752037774.697783,breathingExercise,openedApp,Europe/Bucharest,twitter,Message,
False,6.0,1752041035.326085,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1752041476.9296541,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1752045243.9924278,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1752045412.698316,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1752047182.722461,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1752047736.9675179,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1752049050.585695,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1752051709.533677,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1752053641.133148,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1752053886.28996,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,,1752053981.3170428,journaling,dismissedAppOpening,Europe/Bucharest,whastapp,,
False,6.0,1752053997.766024,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1752054223.632091,breathingExercise,dismissedAppOpening,Europe/Bucharest,facebook,,
False,6.0,1752054232.020969,breathingExercise,dismissedAppOpening,Europe/Bucharest,whastapp,,
False,6.0,1752054383.349001,breathingExercise,dismissedAppOpening,Europe/Bucharest,facebook,,
False,6.0,1752055965.330816,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1752060080.88679,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1752060449.1543689,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1752060924.585902,breathingExercise,dismissedAppOpening,Europe/Bucharest,facebook,,
False,6.0,1752070821.0820642,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1752071091.021308,breathingExercise,dismissedAppOpening,Europe/Bucharest,whastapp,,
False,6.0,1752071422.486889,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1752072051.822555,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1752072205.629931,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1752072266.615093,,closedApp,Europe/Bucharest,instagram,,
False,,1752072699.155323,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1752072784.587596,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1752072866.629662,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,180.0
False,,1752073053.886899,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1752073075.034593,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,240.0
False,,1752073323.505564,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1752073345.497896,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1752074830.514229,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1752074877.010287,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,120.0
False,,1752074908.804045,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1752075933.98552,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1752076848.526082,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1752078220.788641,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,240.0
False,,1752078444.0909781,,closedApp,Europe/Bucharest,instagram,,
False,,1752079489.768777,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1752079504.631957,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1752079612.077921,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1752080034.709945,breathingExercise,openedApp,Europe/Bucharest,facebook,Message,
False,6.0,1752080067.592514,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1752080543.332406,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1752080929.1494632,breathingExercise,openedApp,Europe/Bucharest,whastapp,Message,
False,6.0,1752081283.987968,breathingExercise,dismissedAppOpening,Europe/Bucharest,instagram,,
False,6.0,1752081318.51145,breathingExercise,openedApp,Europe/Bucharest,instagram,Message,180.0
False,,1752081511.061184,,closedApp,Europe/Bucharest,instagram,,
False,6.0,1752082236.501194,breathingExercise,dismissedAppOpening,Europe/Bucharest,whastapp,,
